creche_id_nature;nom;nature;agr;type;ag_cible;date_ouverture;nb_sections;horaire_ouverture;horaire_fermeture;adresse;code_postal;ville;telephone;email;societe;departement;region;siret;enseigne;enseigne_slug;geo_lat;geo_lng;espace_exterieur;repas;lait;couches;marque_blanche;affichage_logo_enseigne
1280_PART;Les Barbanniers;PART;45;MAC;0;          ;3;07:45;19:45;5 Allée des Barbanniers;92230;Gennevilliers;;;;;;;CAP ENFANT;;48.93611449999999;2.3049409999999853;True;False;False;False;False;True
1281_PART;Euclide;PART;80;MAC;0;01/04/2011;3;08:00;19:30;141 Rue Michel Carré;95100;Argenteuil;;;;95;;;CAP ENFANT;;48.9312912;2.232790799999975;True;False;False;False;False;False
131;SAINT FONS;CEP;26;MAC;26;30/10/2013;0;07:15;18:15;5 rue Paul Bert;69190;SAINT FONS;04 37 46 45 25;saint.fons@lpcr.fr;LPCR GROUPE;69;;528570229;;les-petits-chaperons-rouges;45.7072033;4.856324500000028;True;True;True;True;False;True
135_PART;Les Lucioles;PART;50;Mac;0;          ;0;07:30;19:30;3 rue Aristide Maillol;77600;Bussy Saint Georges;;;;77;;;Crèches de France;creches-de-france;48.83779400;2.71252560;False;True;True;True;False;True
137_PART;Les Abeilles;PART;55;Mac;0;          ;0;07:30;19:30;20 avenue de la République;92500;Rueil Malmaison;;;;;;;Crèches de France;creches-de-france;48.8804572;2.1752243999999337;True;True;True;True;False;True
140_PART;Estrella;PART;30;Mac;0;          ;0;07:30;20:30;32 rue du Bois de Moussay;93240;Stains;;;;93;;;Crèches de France;creches-de-france;48.95587110;2.36897570;True;True;True;True;False;True
143;GEX GEX (DSP);DSP;40;MAC;40;01/01/2013;0;07:00;19:00;6 place Georges Charpak;01170;GEX;04 37 46 17 76;gex.gex@lpcr.fr;LPCR GEX;01;;790258669;;;46.3375891;6.0658952;True;True;True;True;False;False
145;COLOMBES;DSP;55;MAC;55;01/04/2013;0;07:30;19:00;13 rue de la Cerisaie;92700;COLOMBES;01 41 19 28 20;colombes@lpcr.fr;LPCR COLOMBES;92;;792511099;;;48.9115827;2.2319956000000047;True;True;True;True;False;False
285;LES MALICIEUX DE REINACH;-;10;MIC;10;05/09/2017;0;07:30;19:00;19 rue Salomon Reinach;69007;LYON;;lyon.reinach@crechesetmalices.com;LPCR GROUPE;69;;528570229;;;45.7522634;4.840021900000011;True;True;True;True;False;False
290;LES MALICIEUX DU VIEUX VERSAILLES;-;10;MIC;10;21/11/2016;0;08:30;19:00;6 rue du Vieux Versailles;78000;VERSAILLES;;versailles.vieux@crechesetmalices.com;LPCR GROUPE;78;;528570229;;;48.8009738;2.12154350000003;True;True;True;True;False;False
297;LES MALICIEUX DU TAILLAN;-;0;MIC;0;01/01/2017;0;07:30;18:30;45 Route de SOULAC;33320;LE TAILLAN MEDOC;;letaillan.soulac@crechesetmalices.com;LPCR GROUPE;33;;528570229;;;44.9019454;-0.6696059999999306;True;True;True;True;False;False
3;COURTABOEUF;CEP;60;MAC;60;26/08/2006;0;07:30;19:00;12 avenue du Québec;91140;VILLEBON SUR YVETTE;01 41 05 53 98;courtaboeuf@lpcr.fr;LPCR GROUPE;91;;528570229;;les-petits-chaperons-rouges;48.6882068;2.211177799999973;True;True;True;True;False;True
300;PARIS 16 SUCHET (ART.30);-;0;-;0;03/10/2016;0;07:30;19:00;93, Boulevard Suchet/Gare d'Auteuil;75016;PARIS;;paris.16@lpcr.fr;LPCR COLLECTIVITES PUBLIQUES;75;;494149990;;;48.84957259999999;2.259710700000028;True;True;True;True;False;False
313;AUBERVILLIERS ANNICKE KELEBE (DSP);-;0;-;0;19/09/2016;0;07:30;19:00;15/15 bis avenue de la République;93300;AUBERVILLIERS;01 74 73 39 63;aubervilliers.ak@lpcr.fr;LPCR AUBERVILLIERS ANNICKE KELEBE;93;;821 079 159;;;48.91283;2.3834898999999723;True;True;True;True;False;False
314_PART;Happy Babies;PART;32;Mac;0;          ;0;07:30;19:30;52 rue Saint Gabriel;14000;Caen;;;;;;;Léa et Léo ;lea-et-leo-groupe;49.18782460;-0.37761590;False;True;True;False;False;True
315_PART;Au Bord de l'Eau;PART;48;Mac;0;          ;0;07:30;19:30;Avenue de la troisième Division d'Infanterie Britannique;14200;Hérouville Saint Clair;;;;;;;Léa et Léo ;lea-et-leo-groupe;49.21995280;-0.34661520;True;True;True;False;False;True
317_PART;Le Jardin Enchanté;PART;20;Mac;0;          ;0;07:30;19:30;Chemin de la Millière;14500;Vire;;;;;;;Léa et Léo ;lea-et-leo-groupe;48.83778100;-0.88848200;True;True;True;False;False;True
320;LES MALICIEUX DE TECHNOLAC;CEP;10;MIC;10;15/12/2016;0;08:00;19:00;2 allée du Lac de Constance Résidence Van Gogh;73370;LE BOURGET DU LAC;;lebourget.technolac@crechesetmalices.com;LPCR GROUPE;73;;528570229;;creches-et-malices;45.649392;5.859075999999959;True;True;True;True;False;True
323_PART;Les Mouss'a Yon;PART;43;Mac;0;          ;0;07:30;19:30;12 impasse Bernard Lyot;85000;La Roche sur Yon;;;;;;;Léa et Léo ;lea-et-leo-groupe;46.70819070;-1.42649930;False;True;True;False;False;True
324_PART;Valence;PART;34;Mac;0;          ;0;07:30;19:00;13 rue Henri Rey ;26000;Valence;;;;;;;Les Grabouilles;les-grabouilles;44.91839630;4.93399080;True;True;True;True;False;True
326_PART;Saint Antoine;PART;10;Micro-crèche;0;          ;0;07:00;19:00;55 chemin de la Chapelle Saint Antoine;6130;Grasse;;;;6;;;Les Lapinous;les-lapinous;43.64542290;6.93107130;True;True;True;True;False;True
332_PART;Les Laitières;PART;44;Mac;0;          ;0;08:00;19:00;10 bis rue des Laitières;94300;Vincennes;;;;;;;Les Petites Canailles;les-petites-canailles;48.84837490;2.42508950;False;True;True;True;False;True
335_PART;2 Micro crèches Jouffroy d'Abbans;PART;10;Micro-crèche;0;          ;0;08:00;19:30;91 rue Jouffroy d'Abbans;75017;Paris;;;;75;;;Les Petites Crèches;les-petites-creches;48.88240700;2.30287110;False;True;True;False;False;True
34_PART;Les Bambins de la Colonie;PART;10;Micro-crèche;0;          ;0;08:30;19:00;77 rue de la Colonie;75013;Paris;;;;75;;;La Cabane des Bambins;la-cabane-des-bambins;48.82398950;2.35246790;False;True;True;True;False;True
340_PART;Premiers Copains des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;18:30;13 rue de Valenton;94470;Boissy Saint Léger;;;;;;;La Compagnie des Crèches les Chérubins;;48.74718310;2.51151750;True;True;True;True;True;False
346_PART;Palissy;PART;16;Mac;0;          ;0;07:30;19:00;85 rue Bernard Palissy;59100;Roubaix;;;;59;;;Rigolo Comme la Vie;rigolo-comme-la-vie;50.67432080;3.17833570;True;True;True;True;False;True
350_PART;Jules Guesdes;PART;16;Mac;0;          ;0;08:00;18:30;106 rue Jules Guesdes;59510;Hem;;;;59;;;Rigolo Comme la Vie;rigolo-comme-la-vie;50.65546880;3.19093830;True;True;True;True;False;True
353_PART;Piccolino;PART;10;Micro-crèche;0;          ;0;07:30;19:30;17 rue de la Source;35230;Bourgbarré;;;;35;;;Tee Conseil et Gestion;tee-conseil-et-gestion-piccolino;47.99724690;-1.62551040;True;True;True;True;False;True
362_PART;Bézannes;PART;70;Mac;0;          ;0;07:15;19:10;2 rue Romain Rolland;51430;Bézannes;;;;;;;L'Anjeux;l-anjeux;49.21915160;4.00004440;True;True;True;True;False;True
365_PART;La Tartine;PART;25;Mac;0;          ;0;07:30;18:30;26 rue Saint Sébastien;13006;Marseille;;;;;;;Maison de la Famille Marseille;maison-de-la-famille-marseille;43.28507320;5.38238210;False;True;True;True;False;True
381_PART;Tipitwo;PART;60;Mac;0;          ;0;07:30;19:00;50 avenue de Pontoise;78300;Poissy;;;;;;;Sogecrèche;sogecreche;48.95024740;2.06177450;True;True;True;True;False;True
388_PART;Ecquevilly;PART;40;Mac;0;          ;0;07:30;18:30;25 avenue des Motelles;78920;Ecquevilly;;;;78;;;Camaïeu;camaieu;48.95608510;1.91766210;True;True;True;True;False;True
405_PART;Princesse Palatine;PART;10;Micro-crèche;0;          ;0;08:30;19:00;45 quai du Docteur Dervaux;92600;Asnières sur Seine;;;;;;;Zazzen;zazzen;48.90572120;2.28836520;True;True;True;True;False;True
411_PART;Jardins de la Paix 2;PART;10;Micro-crèche;0;          ;0;08:30;19:00;24 rue de la Paix;94300;Vincennes;;;;;;;Zazzen;zazzen;48.85000170;2.43238900;False;True;True;True;False;True
414_PART;2 Micro crèches Isis & Fénélice;PART;10;Micro-crèche;0;01/01/1900;0;08:00;18:30;4 place de la Fontaine;94800;Villejuif;;;;94;;;Théo et Théa;theo-et-thea;48.79153890;2.36585520;False;True;True;True;False;True
272_PART;Capucine;PART;50;Mac;0;          ;0;08:00;19:30;55 avenue Gambetta;92400;Courbevoie;;;;92;;;Kids'Up;kids-up;48.89360190;2.24705390;False;True;True;True;False;True
273;LES MALICIEUX DU GENERAL DE GAULLE;CEP;10;MIC;10;05/09/2016;0;07:45;18:45;4 avenue du Général de Gaulle;33290;BLANQUEFORT;05 24 44 07 90;blanquefort.degaulle@crechesetmalices.com;LPCR GROUPE;33;;528570229;;creches-et-malices;44.907903;-0.6388110000000324;True;True;True;True;False;True
273_PART;Clématite;PART;44;Mac;0;          ;0;07:30;19:00;165 boulevard de Valmy;92700;Colombes;;;;92;;;Kids'Up;kids-up;48.93536330;2.25412310;True;True;True;True;False;True
278;LES MALICIEUX DE LODI;CEP;10;MIC;10;05/09/2016;0;08:30;18:30;103 rue de Lodi;13006;MARSEILLE;04 13 42 20 90;marseille.lodi@crechesetmalices.com;LPCR GROUPE;13;;528570229;;creches-et-malices;43.28772230000001;5.388960999999995;True;True;True;True;False;True
282_PART;Blanche;PART;10;Micro-crèche;0;          ;0;08:30;19:00;96 rue Blanche;75009;Paris;;;;75;;;La Marmotière;la-marmotiere;48.88301870;2.33228320;False;True;True;True;False;True
284_PART;Les Carillons;PART;10;Micro-crèche;0;          ;0;07:30;19:30;1 rue Carry;69003;Lyon;;;;69;;;La Mutualite Française du Rhône;;45.75466350;4.87179440;False;False;False;False;True;False
291_PART;Les Petits Léonard;PART;30;Mac;0;          ;0;07:30;19:30;57 avenue Paul Kräger;69100;Villeurbanne;;;;69;;;La Mutualite Française du Rhône;;45.75619480;4.89707870;False;False;False;False;True;False
293;CANNES;CEP;31;MAC;41;05/09/2016;0;07:30;18:30;280 avenue Michel Jourdan-;06150;CANNES LA BOCCA;04 83 88 00 47;cannes@lpcr.fr;LPCR GROUPE;06;;528570229;;les-petits-chaperons-rouges;43.5706689;6.958379599999944;True;True;True;True;False;True
299;BOULOGNE MANEGE ET CARROUSEL (DSP);DSP;74;MAC;74;01/09/2016;0;08:00;19:30;40 rue de Sèvres;92100;BOULOGNE BILLANCOURT;01 78 16 66 90;boulogne.manege@lpcr.fr;LPCR DSP BOULOGNE Manège et Carrousel;92;;817651755;;;48.835116;2.2279029999999693;True;True;True;True;False;False
301;LES MALICIEUX DE LA REPUBLIQUE;;0;;0;09/01/2017;0;;;57 avenue de la République;94100;SAINT MAUR DES FOSSES;;stmaur.republique@crechesetmalices.com;LPCR GROUPE;94;;528570229;;;48.7995379;2.486143800000036;True;True;True;True;False;False
318;PARIS 11 VILLA MARCES (ART.30);-;0;-;0;01/12/2016;0;07:30;19:00;27-35 rue Bréguet Villa Marcès;75011;PARIS;;paris.11@lpcr.fr;LPCR COLLECTIVITES PUBLIQUES;75;;494149990;;;48.85799300000001;2.3811530000000403;True;True;True;True;False;False
328_PART;Rouret;PART;10;Micro-crèche;0;          ;0;07:00;19:00;64 route de Nice;6650;Le Rouret;;;;6;;;Les Lapinous;les-lapinous;43.67439590;7.00948260;True;True;True;True;False;True
329_PART;Pic Puces;PART;10;Micro-crèche;0;          ;0;08:00;19:00;59 rue de Picpus;75012;Paris;;;;75;;;Les Nouvelles Crèches;les-nouvelles-creches;48.84257680;2.39796310;False;True;True;True;False;True
334_PART;2 Micro crèches Yvette;PART;10;Micro-crèche;0;          ;0;08:00;19:30;38 rue de l'Yvette;75016;Paris;;;;75;;;Les Petites Crèches;les-petites-creches;48.85395080;2.26607600;False;True;True;False;False;True
343_PART;Léon Marlot;PART;22;Mac;0;          ;0;07:30;19:00;170 rue Léon Marlot;59100;Roubaix;;;;59;;;Rigolo Comme la Vie;rigolo-comme-la-vie;50.67372470;3.19327840;True;True;True;True;False;True
349_PART;Jardin des Orchidées ;PART;25;Mac;0;          ;0;08:30;19:00;75 bis rue de la Cloche;59200;Tourcoing;;;;59;;;Rigolo Comme la Vie;rigolo-comme-la-vie;50.72345340;3.16406960;True;True;True;True;False;True
352_PART;Piccolino;PART;10;Micro-crèche;0;          ;0;06:00;21:00;3 rue Jules Maillard de la Gournerie;35000;Rennes;;;;35;;;Tee Conseil et Gestion;tee-conseil-et-gestion-piccolino;48.11532230;-1.71304840;True;True;True;True;False;True
354_PART;Piccolino;PART;10;Micro-crèche;0;          ;0;07:30;19:30;9 impasse Louison Bobet;35230;Orgeres;;;;35;;;Tee Conseil et Gestion;tee-conseil-et-gestion-piccolino;47.99471480;-1.66950710;True;True;True;True;False;True
357_PART;Le Patio;PART;10;Micro-crèche;0;          ;0;08:00;18:30;21 place Mirès;13002;Marseille;;;;13;;;UB4 Kids;ub4-kids;43.31089540;5.36902140;True;True;False;False;False;True
358_PART;Coco Plume;PART;10;Micro-crèche;0;          ;0;08:00;18:30;5 impasse de la Papeterie;13005;Marseille;;;;13;;;UB4 Kids;ub4-kids;43.28728970;5.39588990;True;True;False;False;False;True
364_PART;Doménil;PART;10;Micro-crèche;0;          ;0;08:00;19:00;157 avenue Daumesnil;75012;Paris;;;;75;;;Les Nouvelles Crèches;les-nouvelles-creches;48.84143280;2.38837650;False;True;True;True;False;True
38_PART;SIVU ENFANCE JEUNESSE;PART;30;MAC;0;          ;0;07:30;18:30;Rue Calmette;16340;l'Isle d'Espagnac;;;;16;;;SIVU;;48.862725;2.287592000000018;True;True;True;True;False;True
383_PART;Les Angelots;PART;66;Mac;0;          ;0;08:00;18:00;73 boulevard Ange Martin;13190;Allauch;;;;;;;Crèches du Sud;creches-du-sud;43.33273250;5.46301100;True;True;True;True;False;True
390_PART;Choron;PART;10;Micro-crèche;0;          ;0;08:30;19:00;14 rue Choron;75009;Paris;;;;;;;La Marmotière;la-marmotiere;48.87760470;2.34101430;False;True;True;True;False;True
412_PART;Charenton le Pont;PART;10;Micro-crèche;0;          ;0;08:30;19:00;178 rue de Paris;94220;Charenton le Pont;;;;94;;;Club Biberon;club-biberon;48.82943830;2.40191020;False;True;True;True;False;True
432_PART;Multi accueil de la Canardiere;PART;80;Mac;0;          ;0;05:30;22:00;53 rue de la Canardière;67100;Strasbourg ;;;;;;;AASBR;;48.54872450;7.75106300;True;True;True;True;True;False
446_PART;Marseille;PART;10;Micro-crèche;0;          ;0;08:00;18:00;171 chemin de la Madrague;13002;Marseille;;;;;;;Au Pays de Floriane;au-pays-de-floriane;43.32782030;5.35933620;True;False;False;False;False;True
449_PART;Les Petits Lutins;PART;10;Micro-crèche;0;          ;0;07:30;19:30;2 b rue des Prés;80330;Cagny;;;;;;;Au Pays des Enfants;au-pays-des-enfants;49.86215030;2.34487720;True;True;False;False;False;False
387_PART;2 Micro crèches Les Tipis de Mézy sur Seine;PART;10;Micro-crèche;0;          ;0;07:30;19:00;31 rue Alfred Lasson;78250;Mézy sur Seine;;;;;;;Tribu Verte;tribu-verte;49.00209420;1.87972420;True;False;False;False;False;True
394_PART;Villiers;PART;10;Micro-crèche;0;          ;0;08:00;19:30;3 rue Larribe;75008;Paris;;;;;;;Les Petits Tourbillons;les-petits-tourbillons;48.88042550;2.31808760;False;True;True;True;False;True
419_PART;Ferdinand Brunot;PART;10;Micro-crèche;0;          ;0;08:30;19:00;36 rue Liancourt;75014;Paris;;;;;;;Zazzen;zazzen;48.83458030;2.32594590;False;True;True;True;False;True
429_PART;Micro crèche Strasbourg;PART;10;Micro-crèche;0;          ;0;07:00;19:00;219 route de Schirmeck;67200;Strasbourg;;;;;;;AASBR;;48.56356520;7.70451310;True;True;True;True;True;False
441_PART;L'Orange Bleue;PART;31;Mac;0;          ;0;07:30;19:30;25 avenue de Strasbourg;93130;Noisy le Sec;;;;;;;Agapi;agapi;48.89680440;2.46481370;True;True;True;True;False;True
442_PART;Minid'Hom;PART;16;Mac;0;          ;0;07:30;19:00;38 rue Alfred Labrière;95100;Argenteuil;;;;;;;Agapi;agapi;48.94559550;2.25485580;False;True;True;True;False;True
445_PART;Le Château;PART;10;Micro-crèche;0;          ;0;07:30;19:00;4 sente des Châteaux;27200;Vernon;;;;;;;Am Stram Gram;amstramgram;49.08995400000001;1.462391000000025;True;True;True;False;False;False
447_PART;3 Micro crèches Domont;PART;10;Micro-crèche;0;          ;0;07:30;19:30;Résidence Michelange 11 chemin des Marais;95330;Domont;;;;;;;Au Pays des Enfants;au-pays-des-enfants;49.03519480;2.33136850;True;True;False;False;False;False
450_PART;Neuville sur Oise;PART;10;Micro-crèche;0;          ;0;07:00;20:00;2 rue Sébastien de la Grande;95000;Neuville sur Oise;;;;;;;Au Village de Nounours;au-village-de-nounours;49.01752889999999;2.057310199999961;False;True;False;False;False;True
469_PART;Graine d'Eveil Eurocentre;PART;30;Mac;0;          ;0;07:30;19:00;8 impasse Saint Guillan;31620;Castelnau D'Estretefonds;;;;;;;Bébé Biz;bebe-biz;43.7701107;1.361693100000025;True;True;True;True;False;True
478_PART;Les Minipouss' Basso Combo;PART;53;Mac;0;          ;0;07:30;19:00;11 rue Paulin Talabot;31000;Toulouse;;;;;;;Bébé Biz;bebe-biz;43.5643143;1.3876127999999426;True;True;True;True;False;True
481_PART;Les Pirâtes;PART;32;Mac;0;          ;0;06:45;20:00;1 ter allée Fraixinet;31120;Rques sur Garonne;;;;;;;Bébé Biz;bebe-biz;43.5134437;1.3704797999999982;True;True;True;True;False;True
49;AIX DSP ILE AUX ENFANTS;DSP Aix;60;MAC;60;08/09/1985;0;07:30;18:30;16 bis chemin de Saint Donat;13100;AIX EN PROVENCE;04 42 23 14 80;ile.aux.enfants@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5401525;5.452796900000067;True;True;True;True;False;False
493_PART;Saint Denis;PART;10;Micro-crèche;0;          ;0;08:30;19:00;36 boulevard Ornano;93200;Saint Denis;;;;;;;Club Biberon;club-biberon;48.91526020;2.34414910;False;True;True;True;False;True
497_PART;Les Explorateurs de Bezout;PART;10;Micro-crèche;0;          ;0;08:30;19:00;27 rue Bezout;75014;Paris;;;;;;;Crecheo;crecheo;48.8288473;2.330723300000045;False;True;True;True;False;True
499_PART;Les Explorateurs de Cambronne;PART;10;Micro-crèche;0;          ;0;08:30;19:00;12 rue de la Croix Nivert;75015;Paris;;;;;;;Crecheo;crecheo;48.8342775;2.289850300000012;True;True;True;True;False;True
50_PART;Javel;PART;10;Micro-crèche;0;          ;0;08:30;19:30;16 rue Cauchy;75015;Paris;;;;75;;;Baboune;baboune;48.84294640;2.27598710;False;True;True;True;False;True
500_PART;2 Micro crèches Les Petites Lucioles 1 & 2;PART;10;Micro-crèche;0;          ;0;;;132 route du Bois de Nèfles ;97490;Sainte Clotilde;;;;;;;Crèches Babyland;creches-babyland;-20.89212520;55.47410560;False;False;False;False;False;True
501_PART;2 Micro crèches Microline 1 & 2;PART;10;Micro-crèche;0;          ;0;;;Route du bois de Nèfles ;97490;Sainte Clotilde;;;;;;;Crèches Babyland;creches-babyland;-20.88850430;55.45804810;False;False;False;False;False;True
503_PART;Beausejour;PART;60;Mac;0;          ;0;;;9 rue du Triangle ;97438;Sainte Marie;;;;;;;Crèches Babyland;creches-babyland;-20.91402550;55.51220200;False;False;False;False;False;True
506_PART;Les Alamandas;PART;44;Mac;0;          ;0;;;10 rue des Sables;97400;Saint Denis;;;;;;;Crèches Babyland;creches-babyland;-20.87486360;55.45144130;False;False;False;False;False;True
51;AIX DSP BOUTCHOUS;DSP Aix;37;MAC;37;16/09/1991;0;07:30;18:30;Allée des Amandiers - ZAC des Deux Ormes - Jas de Bouffan;13090;AIX EN PROVENCE;04 42 20 00 19;boutchous@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5320779;5.411587599999962;True;True;True;True;False;False
510_PART;Les Petits Capucins Chaloupe;PART;10;Micro-crèche;0;          ;0;;;16 chemin de Vaudeville ;97416;La Chaloupe Saint Leu;;;;;;;Crèches Babyland;creches-babyland;-21.17367700;55.29032500;False;False;False;False;False;True
513_PART;Les Petits Dauphins;PART;60;Mac;0;          ;0;;;15 ruelle Rivière Groupe Ariane II;97490;Sainte Clotilde;;;;;;;Crèches Babyland;creches-babyland;-20.901435;55.50180439999997;False;False;False;False;False;True
514_PART;Les Poinsettias;PART;42;Mac;0;          ;0;;;16 chemin de l'Ime ;97400;Saint Denis;;;;;;;Crèches Babyland;creches-babyland;-20.89105950;55.42526780;False;False;False;False;False;True
518_PART;Les Alouettes;PART;39;Mac;0;          ;0;07:30;19:30;150 avenue Maurane Saulnier;78530;Buc;;;;;;;Crèches de France;creches-de-france;48.76682550;2.11748920;True;True;True;True;False;True
519_PART;Polyclinique Saint Privat;PART;20;Mac;0;          ;0;06:30;20:00;6 rue de la Margeride;34760;Boujan sur Libron;;;;;;;Crèches de France;creches-de-france;43.36648240;3.25626900;True;True;True;True;False;True
537_PART;3 Micro crèches Les P'tits Rigolos et les Aventuriers;PART;10;Micro-crèche;0;          ;0;08:00;19:00;104 boulevard Jean Jaurès;78800;Houilles;;;;;;;Crèches Expansion;creches-expansion;48.92081430;2.19878070;False;True;True;True;False;True
379_PART;Charonne;PART;10;Micro-crèche;0;          ;0;08:30;19:30;22 rue Emile Lepeu;75011;Paris;;;;;;;Baboune;baboune;48.85574090;2.38816710;False;True;True;True;False;True
38;NOISY LE GRAND;CEP;45;MAC;45;22/09/2009;0;07:30;19:00;17/19 boulevard du Mont d'Est;93160;NOISY LE GRAND;01 41 05 58 74;noisy.le.grand@lpcr.fr;LPCR GROUPE;93;;528570229;;les-petits-chaperons-rouges;48.8434447;2.5477935999999772;True;True;True;True;False;True
380_PART;Boissière;PART;10;Micro-crèche;0;          ;0;08:30;19:30;17 rue Boissière;75116;Paris;;;;;;;Baboune;baboune;48.86585180;2.29183770;False;True;True;True;False;True
386_PART;Petit Karlito;PART;10;Micro-crèche;0;          ;0;08:00;18:30;12 avenue Maximilien Robespierre;94400;Vitry sur Seine;;;;;;;Théo et Théa;theo-et-thea;48.79110560;2.38749390;False;True;True;True;False;True
391_PART;2 Micro crèches Jules et Juliette;PART;10;Micro-crèche;0;          ;0;06:00;20:00;6 rue de la Sablière;21000;Dijon;;;;;;;Les Paradis de Jules et Juliette;les-paradis-de-jules-et-juliette;47.3300046;5.042740200000026;True;True;False;True;False;True
397_PART;Bay Bee 2 Rêve;PART;30;Mac;0;          ;0;08:00;19:30;30 rue d'Issy;92100;Boulogne Billancourt;;;;;;;Baybee 2 Rêve;baybee2reve;48.82990730;2.24257370;False;True;True;True;False;True
4;MONTPELLIER EUROMEDECINE;CEP;60;MAC;60;06/09/2006;0;07:30;19:00;Parc Euromédecine - 1722 rue de Malbosc;34080;MONTPELLIER;04 67 03 03 56;montpellier.euromedecine@lpcr.fr;LPCR GROUPE;34;;528570229;;les-petits-chaperons-rouges;43.63842259999999;3.827195399999937;True;True;True;True;False;True
